source_row	google_link	google_desc	immich_candidates	immich_desc	match_id	immich_link	confidence	signals	notes
artist-photos.tsv:Albert Castiglia (again) @ Rams Head 3/7 ; history/2026.tsv:2026-03-07 Albert Castiglia	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipOio_dAUeh915f7lkTME7sOe5eLnNp7WmlxPCbY?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Albert Castiglia (again) @ Rams Head 3/7/26. expert photo by Lary Chinowsky / Albert Castiglia at Rams Head On Stage	7d8bb2b7-6b8f-490d-9802-e94f6c0bebf0		7d8bb2b7-6b8f-490d-9802-e94f6c0bebf0	https://photos.redhat-bootlegs.net/share/keR7S6Fb1quIBznU8DsyQON8NPAX8APmFxo9AIDtaWBbXklOTd2s-_KGQb_NDXSBMa0	3	date:2026-03-07|face:date	
artist-photos.tsv:Sue Foley (again) @ Hamilton Live 3/11/2 ; history/2026.tsv:2026-03-11 Sue Foley	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipNoeU1kedn90tmktx6Ds7_QyBosXNVd7jIYqFrr?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Sue Foley (again) @ Hamilton Live 3/11/26  | One Guitar Woman tour for Women's History Month / Sue Foley at Hamilton Live	3ae1a6c7-b9cf-4207-8642-3ac4195521b2		3ae1a6c7-b9cf-4207-8642-3ac4195521b2	https://photos.redhat-bootlegs.net/share/ktFHsvWWhUdJMZSLmSkp5ahu1HmLc4KyhFHzBkiHhkzsta87zlnk7QypHEQWXHtI7bw	3	caption:2026-03-11	
artist-photos.tsv:Danielle Nicole (again) and Brandon Mill ; history/2026.tsv:2026-03-20 Danielle Nicole	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipOtrte7inCSux4IimPmmnQFr_aQjYEZmh1h3CYa?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Danielle Nicole (again) and Brandon Miller (again) @ Hamilton Live 3/20/26 / Danielle Nicole at Hamilton Live	58d5728c-c8c8-4b35-a154-6cfbe418e946		58d5728c-c8c8-4b35-a154-6cfbe418e946	https://photos.redhat-bootlegs.net/share/RNml7P6daEWIk3EQUNrZEqm-q06V_U9xkwVNY_zk3PaK-_q6i9ZrhUautrtcawYfinw	3	caption:2026-03-20	
artist-photos.tsv:ZZ Ward (again) @ Birchmere 3/21/26 ; history/2026.tsv:2026-03-21 ZZ Ward	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipMry9xrJJswLfoqueYuWwF_5V4lLdbtcSMMxxb6?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	ZZ Ward (again) @ Birchmere 3/21/26 / ZZ Ward at The Birchmere	a6a2e93d-a487-421f-95eb-60852083ccf5		a6a2e93d-a487-421f-95eb-60852083ccf5	https://photos.redhat-bootlegs.net/share/cwGGddNy1ANcS6D7yzOmdK33GtyX2FY7Icg6EP0cyf4QX38xrm4te6zK-JTv4KaCE-s	3	date:2026-03-21|face:date	
artist-photos.tsv:Joanne Shaw Taylor & Shane Saunders @ Ra ; history/2026.tsv:2026-03-28 Joanne Shaw Taylor	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipNOMXDgtSn3RohK0dpzHRQ48Tjwdn6sVPrwPJTy?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Joanne Shaw Taylor & Shane Saunders @ Ram's Head 3/28/26 (photobomb, JST doesn't stick around for fan photos) / Joanne Shaw Taylor at Rams Head On Stage	ee12b906-cc2e-4e2f-b274-390596efc46b		ee12b906-cc2e-4e2f-b274-390596efc46b	https://photos.redhat-bootlegs.net/share/oHu1MFk3yPid6vHXETCWlkl1nX-PzmXjaXpc9xBRkLwo31oeAVJXrrdpF_R6P-oPSes	3	caption:2026-03-28	
artist-photos.tsv:Selwyn Birchwood (again) @ Collective En ; history/2026.tsv:2026-03-29 Selwyn Birchwood	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipN8EZU803eHqZBNwFkvYlSGAqDGOgUgdYq0GMFN?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Selwyn Birchwood (again) @ Collective Encore 2026-03-29 / Selwyn Birchwood at Collective Encore	4cf09a03-47c0-461e-b850-f0c927385994		4cf09a03-47c0-461e-b850-f0c927385994	https://photos.redhat-bootlegs.net/share/z9gaf-osWN-ZLphTRnZNI3Q4ZfwZlsJCabaIXJ7mTFteqD4xjErkuxCTqF62rn13lLY	3	date:2026-03-29|face:date	
artist-photos.tsv:Jake Xerxes Fussell (again) @ Union Stag ; history/2026.tsv:2026-04-11 Jake Xerxes Fussell	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipPo3JvhfhOuYwLhI5JQz_BA5I9MTw2fjBlnDlXH?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Jake Xerxes Fussell (again) @ Union Stage 4/11/26 / Jake Xerxes Fussell at Union Stage	b277e3c8-4167-458c-abcb-afa4ce620a60		b277e3c8-4167-458c-abcb-afa4ce620a60	https://photos.redhat-bootlegs.net/share/spUUUZXfR8dEeVM3kPUcg4DVN6aH7tjjZqp5ob9WWmqfORJCGA0110t9lgFiNxAtmkc	3	caption:2026-04-11	
artist-photos.tsv:Margaret Glaspy @ 9:30 Club 4/12/26 supp ; history/2026.tsv:2026-04-12 Glen Hansard	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipOXCDUEvViNlpnBuXjcU0pTUkJ_yuVdAH2Df6fm?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Margaret Glaspy @ 9:30 Club 4/12/26 supporting Glen Hansard / Glen Hansard at 9:30 Club	b1983a3b-c6c7-4287-ac5f-69997d66ce11		b1983a3b-c6c7-4287-ac5f-69997d66ce11	https://photos.redhat-bootlegs.net/share/IQlMeFvqz8gdm-Wbjs_WabHYF1K46TZ2P845w7qAN5BRMrUCo9tTW9m94wDf9SFRC_I	3	date:2026-04-12|caption:2026-04-12	
artist-photos.tsv:Tommy Castro @ Rams Head 4/19/26 - he lo ; history/2026.tsv:2026-04-19 Tommy Castro & the Painkillers	https://photos.google.com/share/AF1QipNJs-TrAIl_v4dGfJX5Z23mmGkJ2dpInetPhDFdQ98aKRVp9gUCbE40khJYl6_PMg?key=UWhyMmFyaHdyTkF3MlZZUDFCTExwOGY0Z2l6VVpn	Tommy Castro @ Rams Head 4/19/26 - he looked at my T-Shirt and said "You've got good taste. I love those kids" (he's 71) / Tommy Castro & the Painkillers at Rams Head On Stage	473d37b3-b71a-4c0c-abe2-5fb2ee0e6ffe		473d37b3-b71a-4c0c-abe2-5fb2ee0e6ffe	https://photos.redhat-bootlegs.net/share/pCaJAuenULiFHbBii6YyslThTwkfu5J_7TfrVM-j69LeALPDdY4QtTKR8w24T0cvk_E	3		
artist-photos.tsv:Ally Venable (again) @ Rams Head 4/20/26 ; history/2026.tsv:2026-04-20 Ally Venable Band	https://photos.google.com/share/AF1QipPN2B_9OYxDWTHSrS8L1utWzZ-kPgffhN73nOLsNyoFte6FSVrKyPS3ha1k2l6E2Q?key=ODhJVDJPUWZUZUM3bXRiX1lMV0czNzRrV19wSkZn	Ally Venable (again) @ Rams Head 4/20/26 / Ally Venable Band at Rams Head On Stage	fb8a4bcf-bc09-4fbc-bb21-f691e347ba11		fb8a4bcf-bc09-4fbc-bb21-f691e347ba11	https://photos.redhat-bootlegs.net/share/kA1KnBE6Ft5LxlBFX-3ItSJyTy-SDdi8y4L317J4Xryjn0XJOSq0H5DhCekGsRCfFhA	3	date:2026-04-20	
artist-photos.tsv:Vanessa Collier (again) @ Collective Enc ; history/2026.tsv:2026-05-09 Vanessa Collier	https://photos.google.com/share/AF1QipMBSojN8h9_a9v6DCdQGLkBJ9VK6eccsc5c0hDzH-kfgy4HMY_DgP_4GMDfegc8lA?key=TjJORnNzaF9OX0R1XzJSekZ6YXB5T2wtelllRW1B	Vanessa Collier (again) @ Collective Encore 5/9/26 / Vanessa Collier at Collective Encore	44d57980-4b14-4ad5-a84c-24411b7585fa		44d57980-4b14-4ad5-a84c-24411b7585fa	https://photos.redhat-bootlegs.net/share/NLDNQrYFpTZT7Cqwk-98kwZr0vQONkRbaXIcEuE9Iiv7H_mA84Sy-XLCMh10nkooe-E	3		
artist-photos.tsv:The Lone Bellow (again) @ The Birchmere  ; history/2026.tsv:2026-05-14 The Lone Bellow	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipNvPTB2PuFyYcF4gdA3SAV-NB5KG2kw-bDBEjJ7?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	The Lone Bellow (again) @ The Birchmere 5/14/26 / The Lone Bellow at The Birchmere	bb9360ef-e661-4cce-a6f7-ae7568bcf2d2		bb9360ef-e661-4cce-a6f7-ae7568bcf2d2	https://photos.redhat-bootlegs.net/share/9hD5urakq-waVYuErKQLRZtn5sgCrBAWf7mANY_mY-FDTp8vJkrVU3z7K05gPl8DOhc	3	date:2026-05-14|caption:2026-05-14	
artist-photos.tsv:Gabe Stillman @ JV's Restaurant 5/17/26 ; history/2026.tsv:2026-05-17 Gabe Stillman	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipO2I_fEysmRQoCAvK6eA6085MBk_jQJ2P6zvgH1?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Gabe Stillman @ JV's Restaurant 5/17/26 / Gabe Stillman at JV's Restaurant	ba7ccd5d-27b6-413d-812f-0b29a2851851		ba7ccd5d-27b6-413d-812f-0b29a2851851	https://photos.redhat-bootlegs.net/share/fzRUsCYX0f5hqQTEQHAdZYC62y_i6NVaPlUfjvx82Xn7nFf96j4_hq6U7wApUunlOhw	3	date:2026-05-17|caption:2026-05-17	
artist-photos.tsv:Jackie Venson (again) @ New Spire Arts 6 ; history/2026.tsv:2026-06-04 Jackie Venson	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipOu6Z0aKjrRPvJKoAgr-5vP_RYntkBqZGcw16eW?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Jackie Venson (again) @ New Spire Arts 6/4/26 / Jackie Venson at New Spire Arts	c2b0ff98-72e4-4b03-a093-4b7355221f1e		c2b0ff98-72e4-4b03-a093-4b7355221f1e	https://photos.redhat-bootlegs.net/share/Yu9cFtjtC-BFhZewj0xNC72GNydHxM3NnkKGMqhQ-EW6Grg7CfI8a2RZ11KYJrSvROk	3	date:2026-06-04|caption:2026-06-04	
artist-photos.tsv:Meghan Parnell (again) of Bywater Call @ ; history/2026.tsv:2026-07-14 Bywater Call	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipO1R6of37p1v-5B6MvMNhQh1TPDaARzoHrFI7BB?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Meghan Parnell (again) of Bywater Call @ Collective Encore 7/14/26 / Bywater Call at Collective Encore	007aa614-9929-4786-a42c-26c3ecb53606		007aa614-9929-4786-a42c-26c3ecb53606	https://photos.redhat-bootlegs.net/share/H-62U9omO7mjQw0aIcHTIj0KIKmB8hH857AQ5CECI5EG63kTaDHx8Bv2HUv-yq9Ycwc	3	date:2026-07-14	
artist-photos.tsv:Trombone Shorty & Orleans Avenue @ Wolf  ; history/2026.tsv:2026-07-18 Trombone Shorty & Orleans Avenue	https://photos.google.com/share/AF1QipMoxHT7RCDEjuEcg6oGD2qF-0s_gsOwGb6qRyDPBzREsLe8eAHt7b-MkJqZMOQcAg/photo/AF1QipPJXCdU1ar4_7un3LyxcSmPLD8UK1_k12VOTGkp?key=anM0VlNPcU1MdGRMZGNHbEV3R3FqaTBHWGY0cnFR	Trombone Shorty & Orleans Avenue @ Wolf Trap 7/18/26 / Trombone Shorty & Orleans Avenue at Wolf Trap Filene Center	5ccb2b5a-d49c-4c73-916e-30ec6023be27		5ccb2b5a-d49c-4c73-916e-30ec6023be27	https://photos.redhat-bootlegs.net/share/uu5muORVnczV187U_Q7NJElebAB2Q3UP6M9xfNCMzllWghQufzISFSs8ukRBUUCJqVg	3	date:2026-07-18	
artist-photos.tsv:Sabine McCalla @ Jammin' Java 8/8/26 ; history/2026.tsv:2026-08-08 Anna Moss	https://photos.google.com/share/AF1QipO38o4Mp4oTU08prnW0YodHQBOspm5wQY6yPl0618u68Pk8xPMpOPoEmXuLnbinDw?key=MXpVMDQtMFJpSnE2Q1k4U3NGR01ZY1ZiVXFrTkln	Sabine McCalla @ Jammin' Java 8/8/26 / Anna Moss at Jammin' Java	8ba03678-b2bf-442c-8dfa-1fa1ae6bb6ff		8ba03678-b2bf-442c-8dfa-1fa1ae6bb6ff	https://photos.redhat-bootlegs.net/share/vF7TIiAWuHNHMyzLPxmu1ajbPU20NIsECoR4IhaKZvDiUjBeU5oFbYyV2bx58FEZ1wc	3		
artist-photos.tsv:Tierinii Jackson of Southern Avenue (voi	https://photos.google.com/share/AF1QipP4okVC1dmhqdFQYCtG3Dj-otlovPIhuxi8S9rjFspfU8mSkx37ZdTa5t9qxizuEQ?key=R212M2hVVFV0bU56YVU0aXRPdExuR01yUkRvOFJ3	Tierinii Jackson of Southern Avenue (voice) - Ram's Head On Stage 8/12/26	7c1a66bb-8766-4fdf-af82-6924e48f82c9		7c1a66bb-8766-4fdf-af82-6924e48f82c9	https://photos.redhat-bootlegs.net/share/CoAyG1G3SRrj4wx2IfTtGcv4Wb3O1vCvAQ6YT1tS2_VTGKGBJ_tPhu8FTlJ4wZqAT60	3		
artist-photos.tsv:Ori Naftaly of Southern Avenue (guitar) 	https://photos.google.com/share/AF1QipOFZKlGi4JjLmIpWgUy0WwDbmKqagYFw1BQrtDozv3nx4gA_GKyvfhFwZbQNxyShA?key=SlZfZm1qbWFLdk12VWQ1Z01oOU9sSnRGQWVqRlNR	Ori Naftaly of Southern Avenue (guitar) - Ram's Head On Stage 8/12/26	a5930d8b-3b02-4ad2-a9c5-bd05b8fbdeb5		a5930d8b-3b02-4ad2-a9c5-bd05b8fbdeb5	https://photos.redhat-bootlegs.net/share/XAwjKSNRIT4pbpP4zCLwpKgXhArL1lmn19gVm8QR4EBOyWxlZYVVKqFXw0T7dPpXsus	3		
history/2023.tsv:2023-09-13 Sonny Landreth	https://photos.google.com/share/AF1QipOw7Psbhp59aYEXFb9AzuQ978EHbRUhRWpytn0Ohs9iHaCfrvSvuevLe657osgx7w?key=RnpURl9uaW5fNHl5ajFTM0s3NUpiX3FOSzN5cklR	Sonny Landreth at The Hamilton Live, Washington, DC, USA	9ed4b563-da3d-462d-b505-2219d8c90331		9ed4b563-da3d-462d-b505-2219d8c90331	https://photos.redhat-bootlegs.net/share/NZHwnAT8FSjOFdsDOThWj3hbCT5nx88N56zi1IOTULJFz4C5P3ws2uA88TKPgt_gwHo	3		
history/2026.tsv:2026-08-12 Southern Avenue	https://photos.google.com/share/AF1QipPdPKZ3VllM1OfUH6zKuqPJZ-4wu5ld7KaUK1QjJzYuVxnPLGGegG9esml3MTAS-A?key=ME9qTzc5cWNBN0FERUluWVlmd0ltSjQxQ2ktTS1R	Southern Avenue at Rams Head On Stage	000e8dc3-75ba-4250-a85f-f656278594b1		000e8dc3-75ba-4250-a85f-f656278594b1	https://photos.redhat-bootlegs.net/share/MFn6T6UQQNt_T4PdqZZoojPNXC1PIRJdabSKLMPxdt53Pj9wfCh3WMdV5tM7IYJNHgo	3	date:2026-08-12	
item_log.tsv:1	https://photos.google.com/share/AF1QipPRbnfaNP165w03nX7P8rnPTpCNItgLBGhhOfysFy1IO1DHbMPqtdsuyoEi-B8SUg?key=R3pjY1hGM2Y5ekN1eUhIOHpuZzRtMjJZQ0FzTURB	ZZ Ward vinyl (Liberation LP)	aee81a12-643e-4f5f-b7f4-59f3192749fd		aee81a12-643e-4f5f-b7f4-59f3192749fd	https://photos.redhat-bootlegs.net/share/KWlYN-WGw-5ah7ikYSzOWi2istzYBb6FsZuc8e3fVVECLC6nFLSDPLYnJL2_g_XeXeM	3	date:2026-03-21|face:date	
item_log.tsv:2	https://photos.google.com/share/AF1QipMOlsHS8RNJxItO27zf-ZQ0_mxIA0uw9nsCJChvDfRrStJaqbEc-KLqgMTRXX3fmQ?key=NHlxOVYzdUtjdXhnVUhBcUM2NWV4dk5LaEsxakJn	Selwyn Birchwood CD (Electric Swamp Funkin' Blues)	3986a64d-0a99-44c9-bf88-692dcf44575a		3986a64d-0a99-44c9-bf88-692dcf44575a	https://photos.redhat-bootlegs.net/share/mwlH5zhIMpItpGG3Silybra-hFVPj6LIKMdFCz4W-qJD7Uk1bkg1GeoS0ad6XmMBMrE	3	date:2026-03-29|face:date	
item_log.tsv:3	https://photos.google.com/share/AF1QipO4GqKHizo7Oh1m1DcFqGChcpGXEoKuzJzSkzMQBq6se4eQAGA_7b4NNZlWqTOing?key=Q1lWeFpLQk9HZ2dNNG9tNTZReGsyYmloMUFReXFn	Tommy Castro CD (Closer to the Bone)	5352d0db-eb35-496f-a9b2-27fe511a19c6		5352d0db-eb35-496f-a9b2-27fe511a19c6	https://photos.redhat-bootlegs.net/share/KNvLLJTybNr8aJu4cDMNuG_hE_yrzVrX_dS-zQAiTyc_vzC2RVyhp41jlaWJQByI1mk	3		
item_log.tsv:5 ; item_log.tsv:6 ; item_log.tsv:7	https://photos.google.com/share/AF1QipOIyxv4wZZHFsmlPAkbh8X77xC2SaadD4vYer7gLxu2Z9Ioo0c6BsfxkbnCHZwIGQ?key=SldmamVFM3IxMHFoY0FSY2VxeW5wVFFZeGtzMkpB	Zach Williams portrait print / Kanene Pipkin portrait print / Brian Elmquist portrait print	28db4007-980d-4ca6-b706-f725e3fa3a2c		28db4007-980d-4ca6-b706-f725e3fa3a2c	https://photos.redhat-bootlegs.net/share/cFB4V1Uw5tNfln6TESdUSXMnxF3rEaSv45LBY6XGMFo4wJaF1BwmYZoGG4ytcylneOE	3	date:2026-05-14	
item_log.tsv:8 ; item_log.tsv:24 ; item_log.tsv:25	https://photos.google.com/share/AF1QipNdjbepABJkPTjOb-X1T2PyvIgpR_iTtLB7XoF47th38ODdwP8F09cZX0gbFVYcJg?key=cXZmZGphUHJXeEhGX05xZmItMVhBUVBqM3hsWndR	Zach Williams poster (2026 tour) / Kanene Pipkin poster (2026 tour) / Brian Elmquist poster (2026 tour)	2d4fea16-88d5-4da9-8443-a0c6d411ead2		2d4fea16-88d5-4da9-8443-a0c6d411ead2	https://photos.redhat-bootlegs.net/share/EOb9xnovSVFl1hd7IkFZPRcKI-5RslAAdM5H2wNE7LsR0qCuXRrb55NCPGfS6wt0ZcQ	3	date:2026-05-14	
item_log.tsv:12 ; item_log.tsv:13 ; item_log.tsv:14 ; item_log.tsv:15	https://photos.google.com/share/AF1QipNTakvZ6m1PdFylSz0OIZlfWt6sUjMiPfFC_LsAb7JaghL2PL5t1vw0SVcbXvX4Ow?key=XzBRMWlTVjFMOVo0RXNfTWJkRG1nYkJ3ZlgzY3hB	Ori Naftaly poster (show poster) / Tierinii Jackson poster (show poster) / Ava Jackson poster (show poster) / Tikyra Jackson poster (show poster)	000e8dc3-75ba-4250-a85f-f656278594b1		000e8dc3-75ba-4250-a85f-f656278594b1	https://photos.redhat-bootlegs.net/share/QBBsPfkUqEbxs-qb6hS3recd8u2KeNDkJ2QOxCzh-b3AgNNssNklxPOe4WxApximtUA	3	date:2026-08-12	
item_log.tsv:16	https://photos.google.com/share/AF1QipP1Ij6dIlZArWXqpr291x2w5tyq9z-BL4-YKZzIu2o4VrZX_7DiInE8fFa5FdPm6g?key=VGZDb2FFc3dkLS1QX1V3dkFOTW1TWVNDTF8xRVVR	Christone 'Kingfish' Ingram pick	51b7a92e-1848-4e23-95f2-704d26d5b9c9		51b7a92e-1848-4e23-95f2-704d26d5b9c9	https://photos.redhat-bootlegs.net/share/fb5_IKxQLsdJ-ACeQ8EtlnhrbldrrVane92Qa9B2q8xIlsoWvTY5fehjLgfOBgzjM_I	3	date:2024-06-27	
item_log.tsv:17	https://photos.google.com/share/AF1QipPw9hfa1dk63jV8h14WDXXEcjS9bHwel0QQazROfhUVhvMjQRDdI0dtvXd3QwMxuw?key=QnBSVXVLdHZIdjh5TlNkeGFrUkZ1ZXdYeUJsYWZn	Christone 'Kingfish' Ingram pick	82a315db-9a82-4c08-9317-56d308b05a98		82a315db-9a82-4c08-9317-56d308b05a98	https://photos.redhat-bootlegs.net/share/3oha-6hn6wUq9GIrtLYPldTLXYmcjdHhhD4GCP9CkU1EOo2UFbmqaRFz2NzlEVxPncY	3		
item_log.tsv:18	https://photos.google.com/share/AF1QipMRZTOTfUMTFddiLFxbfb0d2nEUOhDNmWVP5wkz_Y6PGKjpzFybLgpi6alhi0OKwg?key=dG5rQWNmU3diRXZwTDk2cU9CWU5HMlM5SmJmMXRR	Slash pick	e3633fc7-be3d-47e4-835e-b352f6dbee26		e3633fc7-be3d-47e4-835e-b352f6dbee26	https://photos.redhat-bootlegs.net/share/Ez75dUWo9CmYslENHxwkoUshA9YuoUlgWiegtMOSps5jL3-B7FJlftT8dOWwIpL8OyI	3	date:2024-08-07	
item_log.tsv:19	https://photos.google.com/share/AF1QipOG1q_MnfaC7ITBIiJ8Du6wXG2PDoiWEJsMkROE2KxPy1ZnkYKnsUGZu_s7wrHP4w?key=U2M1d2xIVGhYTGRIUE1za2NqbEdtYmhLRW5DNDdR	ZZ Ward pick	8aa6bd66-19b4-4a72-aa46-3a762b9745f2		8aa6bd66-19b4-4a72-aa46-3a762b9745f2	https://photos.redhat-bootlegs.net/share/W1qJbHpJLZLISfyGxvXObW4Phq6r71Tn6h9JCrHNF_lokBLK_fZIPxYeeKbqn9RAOx8	3	date:2023-09-08|face:date	
item_log.tsv:20	https://photos.google.com/share/AF1QipO7cMlYoiydYwQjrMNCfphv8vX7gHUZACyqiiOW5n5W9yJVYucWR779ojK-TmGSYQ?key=M0xnLTRpSHVKVWdtemhoVGJlUjRtRmoyZi1vUVFB	Sue Foley poster (One Guitar Woman)	3c7046d0-4b2d-432d-b937-b1e4d6c985ff		3c7046d0-4b2d-432d-b937-b1e4d6c985ff	https://photos.redhat-bootlegs.net/share/-mz9xYbD-rpz6sLL9hv3j8-yrux-Igm63Bbq_jlT9gD0LCDJ1rh_FZ29hLBDgiAqQp0	3	ocr-name	
item_log.tsv:21 ; item_log.tsv:22 ; item_log.tsv:23	https://photos.google.com/share/AF1QipN3MlSSZ4A-UXDkBpXnHE9OYgKza-ch6iX1cq44ijnlJCnfFE9YJuqVQAPPSeBD0A?key=Ymp4SXhMQXo4SlF3RXVkOHFJcWh2aHNXaVBoR0Zn	Zach Williams poster (2025 tour) / Kanene Pipkin poster (2025 tour) / Brian Elmquist poster (2025 tour)	6420e14a-5922-4f2a-b216-be0db8c118af		6420e14a-5922-4f2a-b216-be0db8c118af	https://photos.redhat-bootlegs.net/share/u_ldJsJbfNuJJbryztTWMx662ROT1YV3LiFa45gMoI0smtHg-Ck7pBao-Sx3dB7kXiI	3	date:2025-11-14	
item_log.tsv:73	https://photos.google.com/share/AF1QipNR4XH4rp3M0TVDhko6qsiHxlbjTVzB2qDEYanwUvGvZfEr5zL93fZRBoIhdDHwFw?key=aV9BRmROU19WMGpMVFZQLTVYaHEtallsSkxLQ1hn	Anthony Gomes CD (Praise the Loud)	14da19a9-9ff9-4d06-87b7-0771c022612f		14da19a9-9ff9-4d06-87b7-0771c022612f	https://photos.redhat-bootlegs.net/share/yPlJ-mk2hr7EQrx0NGkH_LvgStMLmcppIZ2pW00ZCDoqyvs5HB4FRf-XJ2Tr5K6Rn5A	3	date:2026-06-05	
item_log.tsv:75	https://photos.google.com/share/AF1QipPG0OO6zAcjA32cw3uI_3Jg06VHNuLS7xpRYe8CiHaScpOSTIy8Fj5YhIR-KO3Egw?key=THNQYUNLWW9JVlEwSnhMSVg2aFpvNWZwSVdJT0pR	Amythyst Kiah CD (Still & Bright)	24554efa-e0fe-455e-90de-ade4ae113639		24554efa-e0fe-455e-90de-ade4ae113639	https://photos.redhat-bootlegs.net/share/xa65eOvTIIavFUvvZKYRtiXQ7IMzn2sn9mUjI-kvHdizfAv9EKbqCgUrTQyQgKmlBNI	3	ocr-name	
item_log.tsv:76	https://photos.google.com/share/AF1QipPjGX7pI-ojqE8oxTtaV-Rx3KryKZArU1n-jS44B2nHYjcpO5P42SAHc-B1peI5Zg?key=LTEyX2dEbEt1aGhmMU9USHFrbTh3VmVlcmMwVUVn	Margaret Glaspy CD (Devotion)	b078371c-fc07-47b5-a534-7b490e2e7997		b078371c-fc07-47b5-a534-7b490e2e7997	https://photos.redhat-bootlegs.net/share/vzU-4ckKuP2920i2d9JWGHeIFa1EF_v6sVpTSosl8hE__m4Srhq1d0vZaxRGEh5DSHU	3	date:2026-04-12	
item_log.tsv:77	https://photos.google.com/share/AF1QipN0kmmwDnL6KerYTq5BYXZM-Dxyt5mfKsV0NF4dpn298AEhNKdnwyBCm2-jF0fubQ?key=cUZxck5zamF2WWd0X0ZicGRLeFQyc3hWR0xSN0NB	Matteo Mancuso CD (The Journey)	461abc2c-a441-4725-8a3b-6e82ec30131e		461abc2c-a441-4725-8a3b-6e82ec30131e	https://photos.redhat-bootlegs.net/share/_KIzWZlwE0e1li0JDaQ8E4QVrtgraKCNQFiHVVkuB4cKuqARW3hwMTtwh_7ZBBD5Bu8	3		
item_log.tsv:78	https://photos.google.com/share/AF1QipP6VWMFTEm18uJFUGmTCPq1qMiibsOekwybTdWUQUfwDHbFEBxrCr5HjX6H-xmTDQ?key=dkFybE9Ua2ZZbmJJb3VFNDVESWZmMTVETkdGM293	Samantha Fish setlist (printed)	b4fd6c41-d5b9-443c-8a3a-a25573f6aa24		b4fd6c41-d5b9-443c-8a3a-a25573f6aa24	https://photos.redhat-bootlegs.net/share/c7b9FPrA8XkGRMRsKAiXQnihBLGPqRB4S6gX0Wii_yCiB91QEvqUItvt4TXVBglU4Pw	3	ocr-name	
