Date	Share Link	Caption / Artist Info
Nov 10, 2024, 12:50:12 AM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipOK0uooNqpdl-iD8ySWtkMKZ6SMxaBYnGMm7ys5?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Augustus Tritsch @ The Kennedy Center  11/9/24
Nov 17, 2024, 10:14:35 PM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipNcQb6emMHD1SuqavlBJ8chv3RsAnsQFdLC1osl?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Lindsay Lou @ Strathmore 11/16/24
Nov 21, 2024, 2:00:46 PM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipP-tf1uE-Vwr47WSiNK0PtdNLRdgk_tH0gL6lrJ?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Ghalia Volt @ Warner 11/20/24
Dec 23, 2024, 5:42:12 AM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipMv4beunvUyfyM-g3B8p8MIelZv8418cZ14xLlQ?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Albert Castiglia @ JVs 12/22/24
Jan 11, 2025, 3:22:14 PM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipNgb7m7ziG5mQBBvhZIGLjoymxzKD5GacoZy92x?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Keith Roberts of Young Dubliners @ Pearl Street 1/10/2025
Jan 11, 2025, 3:22:14 PM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipNv8FAGGhJRoiTkGeL5nl_3zVM6B7wYWIxfEIfQ?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Chas Waltz (violin) of Young Dubliners @ Pearl Street 1/10/2025
Jan 26, 2025, 12:42:10 AM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipO1QZ1d_5cnovFYOL-xuHmYLb5qoQFN-MrWGQ8d?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Oliver Wood @ Birchmere 1/22/25
Jan 26, 2025, 12:42:10 AM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipOZ4LgK_AB2H_5go4dXmoQdVWMal3cTwSlpvNOt?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Langhorne Slim @ Birchmere 1/22/25
Feb 8, 2025, 4:42:21 PM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipMiUrA-I7o8_Fw4HUdcRH8t613Au1giEZIC-Fc0?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Yasmin Williams @ Birchmere 2/7/25 |  | fresh from her NPR Tiny Desk taping https://www.npr.org/2025/02/07/g-s1-45615/yasmin-williams-tiny-desk-concert
Feb 8, 2025, 9:03:24 PM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipODxZ7bZp_u5qS9cFjBzhoTx78SUGGn0i4jAjaw?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Sue Foley @ Hamilton Live 2/6/25
Feb 27, 2025, 2:51:50 PM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipM-A8jLDp-uXdUT4pikygVVStE5rdNIVCNxAa7X?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Trevor Lewington of Enter the Haggis @ The Barns at Wolf Trap 2/26/25 my birthday, show #2 of the Exit The Haggis farewell tour
Feb 28, 2025, 10:13:29 PM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipN3_ZHz5tBGxWpNFfhTGlUWE8mZLzMVkm678ssB?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Mike Zito @ Hub City Vinyl Live 2/27/25
Mar 22, 2025, 1:07:09 PM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipP7hY6dE1phWgYHf5wnump2qQ3GQL3vf5p-mVFJ?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Tikyra Jackson, drummer for Southern Avenue - Ram's Head Live on Stage 3/21/25
Mar 22, 2025, 1:07:09 PM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipMg5KbvhUdpUwLnwO3_3hnK0o7NEC6RM8W8jYLG?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Ori Naftaly of Southern Avenue and his youngest fan. Ram's Head Live on Stage 3/21/25
Mar 22, 2025, 1:07:10 PM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipMubp2hjJ7gcdHpi70XwNm50E4JrkywBFZeJ1ig?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Tierinii Jackson, voice of Southern Avenue - Ram's Head Live on Stage 3/21/25
Apr 20, 2025, 1:27:03 AM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipMQFKQEDOSTjh_qb_81r17bNYtS8Mi5t3KaOHsG?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Valerie June, Ram's Head Live on Stage 4/18/25
May 3, 2025, 2:54:22 PM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipPDSiw5TiFfVYBoAutYdxJdxxm_xLWbd19RhMPa?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Danielle Nicole @ Pearl Street Warehouse 5/2/25
May 3, 2025, 2:54:22 PM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipNmCilow3HfMyKzh8fMnnJGIwXekhx571vKBGbL?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Brandon Miller @ Pearl Street | Warehouse 5/2/25
May 9, 2025, 9:31:06 PM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipPWyABmkpJb62f5XJt0NjWJEKTwJ2gtzrOqq9sT?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Larkin Poe at 9:30 Club 5/9/25
